refund_id,order_id,quantity,subtotal,tax_subtotal,line_item_id,title,sku,product_id,product_type,variant_id,variant_sku,refund_line_item_id
gid://shopify/Refund/975818948707,#461452,1,32.0,0.0,gid://shopify/LineItem/15705843302499,Sahara Harem Pants,90112-PKT-S,gid://shopify/Product/6695196950627,Pants,gid://shopify/ProductVariant/40240619389027,90112-PKT-S,gid://shopify/Refund/975818948707_gid://shopify/LineItem/15705843302499
gid://shopify/Refund/981588869219,#461455,1,64.0,4.97,gid://shopify/LineItem/15705854607459,Mystic Plum Lounge Set,ASETS-90209-PKT-S-50209-02,gid://shopify/Product/7724898517091,Lounge Set,gid://shopify/ProductVariant/43126115631203,ASETS-90209-PKT-S-50209-02,gid://shopify/Refund/981588869219_gid://shopify/LineItem/15705854607459
gid://shopify/Refund/974544142435,#461467,1,22.42,1.4,gid://shopify/LineItem/15706040238179,Lucky Charm 3mm Metal Accent Bracelet,3HLB004,gid://shopify/Product/7707945140323,Bracelet,gid://shopify/ProductVariant/43058074812515,3HLB004,gid://shopify/Refund/974544142435_gid://shopify/LineItem/15706040238179
gid://shopify/Refund/980917682275,#461488,1,27.0,1.89,gid://shopify/LineItem/15706332987491,Moonstone Necklace,11020,gid://shopify/Product/6796241567843,Necklace,gid://shopify/ProductVariant/40947611238499,11020,gid://shopify/Refund/980917682275_gid://shopify/LineItem/15706332987491
gid://shopify/Refund/980917682275,#461488,1,22.39,1.57,gid://shopify/LineItem/15706332921955,Moon Dancer 2mm Metal Accent Healing Bracelet,420HLB-S24-05,gid://shopify/Product/7021773488227,Bracelet,gid://shopify/ProductVariant/40986959708259,420HLB-S24-05,gid://shopify/Refund/980917682275_gid://shopify/LineItem/15706332921955
gid://shopify/Refund/974772732003,#461510,1,29.99,1.8,gid://shopify/LineItem/15706691371107,Flamenco Jogger Harem Pants,92110-S,gid://shopify/Product/7275824185443,Pants,gid://shopify/ProductVariant/43120483762275,92110-S,gid://shopify/Refund/974772732003_gid://shopify/LineItem/15706691371107
gid://shopify/Refund/974830993507,#461518,1,39.99,2.4,gid://shopify/LineItem/15706772439139,Como Harem Pants,90116-PKT-PET-L,gid://shopify/Product/7576418254947,Pants,gid://shopify/ProductVariant/42558396563555,90116-PKT-PET-L,gid://shopify/Refund/974830993507_gid://shopify/LineItem/15706772439139
gid://shopify/Refund/974830993507,#461518,1,39.99,2.4,gid://shopify/LineItem/15706772471907,Como Harem Pants,90116-PKT-PET-M,gid://shopify/Product/7576418254947,Pants,gid://shopify/ProductVariant/42558396530787,90116-PKT-PET-M,gid://shopify/Refund/974830993507_gid://shopify/LineItem/15706772471907
gid://shopify/Refund/974187757667,#461529,1,32.0,0.0,gid://shopify/LineItem/15706873069667,Sahara Harem Pants,90112-PKT-PET-S,gid://shopify/Product/6695196950627,Pants,gid://shopify/ProductVariant/41621841084515,90112-PKT-PET-S,gid://shopify/Refund/974187757667_gid://shopify/LineItem/15706873069667
gid://shopify/Refund/974187757667,#461529,1,32.0,0.0,gid://shopify/LineItem/15706873004131,Black Harem Pants,90105-PKT-PET-S,gid://shopify/Product/6799865839715,Pants,gid://shopify/ProductVariant/39966119362659,90105-PKT-PET-S,gid://shopify/Refund/974187757667_gid://shopify/LineItem/15706873004131
gid://shopify/Refund/974187757667,#461529,1,32.0,0.0,gid://shopify/LineItem/15706873036899,Baja Harem Pants,90104-PKT-PET-S,gid://shopify/Product/6633433694307,Pants,gid://shopify/ProductVariant/41457172054115,90104-PKT-PET-S,gid://shopify/Refund/974187757667_gid://shopify/LineItem/15706873036899
gid://shopify/Refund/974187757667,#461529,1,32.0,2.0,gid://shopify/LineItem/15706872971363,Tidal Harem Pants,90192-PKT-PET-S,gid://shopify/Product/7531823857763,Pants,gid://shopify/ProductVariant/42421454667875,90192-PKT-PET-S,gid://shopify/Refund/974187757667_gid://shopify/LineItem/15706872971363
gid://shopify/Refund/974921334883,#461530,1,39.99,2.5,gid://shopify/LineItem/15706879524963,Nosara Harem Pants,90181-PKT-PET-S,gid://shopify/Product/7489766391907,Pants,gid://shopify/ProductVariant/42850919514211,90181-PKT-PET-S,gid://shopify/Refund/974921334883_gid://shopify/LineItem/15706879524963
gid://shopify/Refund/974921334883,#461530,1,36.99,2.31,gid://shopify/LineItem/15706879557731,Pearl Restore Ribbed Tank,59207RB-S,gid://shopify/Product/7688874852451,Tops,gid://shopify/ProductVariant/42983731495011,59207RB-S,gid://shopify/Refund/974921334883_gid://shopify/LineItem/15706879557731
gid://shopify/Refund/974834565219,#461531,1,40.0,0.0,gid://shopify/LineItem/15706885390435,Pearl Vinyasa Tank,55106CL-S,gid://shopify/Product/7179088068707,Tops,gid://shopify/ProductVariant/41282906751075,55106CL-S,gid://shopify/Refund/974834565219_gid://shopify/LineItem/15706885390435
gid://shopify/Refund/974834565219,#461531,1,40.0,0.0,gid://shopify/LineItem/15706885357667,Onyx Vinyasa Tank,55105CL-S,gid://shopify/Product/7179111497827,Tops,gid://shopify/ProductVariant/41282960457827,55105CL-S,gid://shopify/Refund/974834565219_gid://shopify/LineItem/15706885357667
gid://shopify/Refund/975818621027,#461573,1,41.24,2.06,gid://shopify/LineItem/15707822653539,Granite Wide Leg Cotton Pants,91128C-M,gid://shopify/Product/6877764092003,Pants,gid://shopify/ProductVariant/40210086199395,91128C-M,gid://shopify/Refund/975818621027_gid://shopify/LineItem/15707822653539
gid://shopify/Refund/975818621027,#461573,1,41.24,2.06,gid://shopify/LineItem/15707822620771,Cream Wide Leg Cotton Pants,91119C-M,gid://shopify/Product/6795336351843,Pants,gid://shopify/ProductVariant/41164354453603,91119C-M,gid://shopify/Refund/975818621027_gid://shopify/LineItem/15707822620771
gid://shopify/Refund/975908110435,#461584,1,39.99,2.4,gid://shopify/LineItem/15707903819875,Baja Harem Pants,90104-PKT-S,gid://shopify/Product/6633433694307,Pants,gid://shopify/ProductVariant/40628288815203,90104-PKT-S,gid://shopify/Refund/975908110435_gid://shopify/LineItem/15707903819875
gid://shopify/Refund/974759723107,#461591,1,32.0,0.0,gid://shopify/LineItem/15707974172771,Cosmic Teal Harem Pants,90203-PKT-PET-S,gid://shopify/Product/7669327167587,Pants,gid://shopify/ProductVariant/42906113736803,90203-PKT-PET-S,gid://shopify/Refund/974759723107_gid://shopify/LineItem/15707974172771
gid://shopify/Refund/974759723107,#461591,1,32.0,0.0,gid://shopify/LineItem/15707974140003,Nosara Harem Pants,90181-PKT-PET-S,gid://shopify/Product/7489766391907,Pants,gid://shopify/ProductVariant/42850919514211,90181-PKT-PET-S,gid://shopify/Refund/974759723107_gid://shopify/LineItem/15707974140003
gid://shopify/Refund/974450425955,#461629,1,32.0,2.24,gid://shopify/LineItem/15708672688227,Akha Tribal Print Harem Pants,90178-PKT-TAL-L,gid://shopify/Product/7213114753123,Pants,gid://shopify/ProductVariant/42857674506339,90178-PKT-TAL-L,gid://shopify/Refund/974450425955_gid://shopify/LineItem/15708672688227
