order_id,delivery_id,ship_date,scheduled_date,invoice_id,invoice_number,invoice_amount_residual,due_date,channel,payment_terms,invoice_move_id,payment_ids,total_paid,amount_residual
#474344,132276,2025-04-05 03:13:11,2025-04-05 03:13:11,,,,2025-04-05 03:13:11,,,,[],0.0,
#NJKR232FNZ,132294,2025-04-05 04:44:16,2025-04-05 04:44:16,,,,2025-05-05 04:44:16,Faire,30 Days,,[],0.0,285.21
S04145,132124,2025-04-05 17:00:00,2025-04-05 17:00:00,,,,2025-04-05 17:00:00,,,,[],0.0,
#474857,132820,2025-04-07 07:07:45,2025-04-07 07:07:45,,,,2025-04-07 07:07:45,,,,[],0.0,
#H88Y9AYR7W,130660,2025-04-07 12:59:59,2025-04-07 12:59:59,,,,2025-04-07 12:59:59,,,,[],0.0,
S03605,130748,2025-04-07 15:00:00,2025-04-07 15:00:00,,,,2025-04-07 15:00:00,Wholesale,Due on Ship,,[],0.0,120.0
S03605,116730,2025-04-07 15:00:00,2025-04-07 15:00:00,,,,2025-04-07 15:00:00,Wholesale,Due on Ship,,[],0.0,120.0
S03605,115097,2025-04-07 15:00:00,2025-04-07 15:00:00,,,,2025-04-07 15:00:00,Wholesale,Due on Ship,,[],0.0,120.0
S04118,133778,2025-04-07 16:00:00,2025-04-07 16:00:00,,,,2025-04-07 16:00:00,Wholesale,Due on Ship,,[],0.0,3617.6
S04118,131934,2025-04-07 16:00:00,2025-04-07 16:00:00,,,,2025-04-07 16:00:00,Wholesale,Due on Ship,,[],0.0,3617.6
S03943,131871,2025-04-07 17:00:00,2025-04-07 17:00:00,,,,2025-04-07 17:00:00,Wholesale,Due on Ship,,[],0.0,428.94
#474945,132920,2025-04-07 19:44:52,2025-04-07 19:44:52,,,,2025-04-07 19:44:52,,,,[],0.0,
S04134,132078,2025-04-07 21:00:00,2025-04-07 21:00:00,,,,2025-04-07 21:00:00,Wholesale,Due on Ship,,[],0.0,2556.63
S03732,121673,2025-04-07 21:00:00,2025-04-07 21:00:00,,,,2025-04-07 21:00:00,Wholesale,Due on Ship,,[],0.0,612.0
S03732,118107,2025-04-07 21:00:00,2025-04-07 21:00:00,,,,2025-04-07 21:00:00,Wholesale,Due on Ship,,[],0.0,612.0
S04158,133138,2025-04-08 18:07:57,2025-04-08 18:07:57,,,,2025-05-08 18:07:57,Wholesale,Net 30,,[],0.0,0.0
#475253,133269,2025-04-09 01:59:01,2025-04-09 01:59:01,,,,2025-04-09 01:59:01,,,,[],0.0,
S04137,132089,2025-04-09 14:00:00,2025-04-09 14:00:00,,,,2025-04-09 14:00:00,Wholesale,Due on Ship,,[],0.0,4657.63
S03472,136747,2025-04-09 16:00:00,2025-04-09 16:00:00,,,,2025-04-09 16:00:00,Wholesale,Due on Ship,,[],0.0,4165.91
S04155,133126,2025-04-09 16:00:00,2025-04-09 16:00:00,,,,2025-04-09 16:00:00,Wholesale,Due on Ship,,[],0.0,432.0
S04157,133760,2025-04-09 17:00:00,2025-04-09 17:00:00,,,,2025-04-09 17:00:00,Wholesale,Due on Ship,,[],0.0,531.5
S04161,133510,2025-04-09 19:00:00,2025-04-09 19:00:00,,,,2025-04-09 19:00:00,Wholesale,Due on Ship,,[],0.0,984.0
S04161,133199,2025-04-09 19:00:00,2025-04-09 19:00:00,,,,2025-04-09 19:00:00,Wholesale,Due on Ship,,[],0.0,984.0
S04160,133152,2025-04-09 19:00:00,2025-04-09 19:00:00,,,,2025-05-09 19:00:00,Wholesale,Net 30,,[],0.0,0.0
S04151,132917,2025-04-09 19:00:00,2025-04-09 19:00:00,,,,2025-04-09 19:00:00,Wholesale,Due on Ship,,[],0.0,556.73
S04166,133210,2025-04-09 20:00:00,2025-04-09 20:00:00,,,,2025-05-09 20:00:00,Wholesale,30 Days,,[],0.0,4181.38
S04166,133200,2025-04-09 20:00:00,2025-04-09 20:00:00,,,,2025-05-09 20:00:00,Wholesale,30 Days,,[],0.0,4181.38
S04165,133198,2025-04-09 20:00:00,2025-04-09 20:00:00,,,,2025-05-09 20:00:00,Wholesale,30 Days,,[],0.0,3168.0
S04165,133193,2025-04-09 20:00:00,2025-04-09 20:00:00,,,,2025-05-09 20:00:00,Wholesale,30 Days,,[],0.0,3168.0
S04166,133192,2025-04-09 20:00:00,2025-04-09 20:00:00,,,,2025-05-09 20:00:00,Wholesale,30 Days,,[],0.0,4181.38
S04175,133219,2025-04-09 22:00:00,2025-04-09 22:00:00,,,,2025-05-09 22:00:00,Wholesale,30 Days,,[],0.0,4279.38
S04175,133218,2025-04-09 22:00:00,2025-04-09 22:00:00,,,,2025-05-09 22:00:00,Wholesale,30 Days,,[],0.0,4279.38
S04174,133217,2025-04-09 22:00:00,2025-04-09 22:00:00,,,,2025-05-09 22:00:00,Wholesale,30 Days,,[],0.0,4128.13
S04173,133216,2025-04-09 22:00:00,2025-04-09 22:00:00,,,,2025-05-09 22:00:00,Wholesale,30 Days,,[],0.0,4313.38
#CFN295QJ6P,133648,2025-04-10 04:45:45,2025-04-10 04:45:45,,,,2025-05-10 04:45:45,Faire,30 Days,,[],0.0,158.63
#64GRA2H8YV,133669,2025-04-10 04:46:02,2025-04-10 04:46:02,,,,2025-05-10 04:46:02,Faire,30 Days,,[],0.0,487.07
S04176,133381,2025-04-10 15:00:00,2025-04-10 15:00:00,,,,2025-04-10 15:00:00,,,,[],0.0,
S04193,133430,2025-04-10 17:00:00,2025-04-10 17:00:00,,,,2025-05-10 17:00:00,Wholesale,30 Days,,[],0.0,548.0
S02885,132138,2025-04-10 17:00:00,2025-04-10 17:00:00,,,,2025-04-10 17:00:00,Wholesale,Due on Ship,,[],0.0,3244.39
S02884,132137,2025-04-10 17:00:00,2025-04-10 17:00:00,,,,2025-04-10 17:00:00,Wholesale,Due on Ship,,[],0.0,3244.39
S02884,132136,2025-04-10 17:00:00,2025-04-10 17:00:00,,,,2025-04-10 17:00:00,Wholesale,Due on Ship,,[],0.0,3244.39
S02884,132135,2025-04-10 17:00:00,2025-04-10 17:00:00,,,,2025-04-10 17:00:00,Wholesale,Due on Ship,,[],0.0,3244.39
#43RDJRCZWK,133853,2025-04-10 21:41:08,2025-04-10 21:41:08,,,,2025-05-10 21:41:08,Faire,30 Days,,[],0.0,562.39
S04213,133544,2025-04-10 23:00:00,2025-04-10 23:00:00,,,,2025-05-25 23:00:00,Wholesale,45 Days,,[],0.0,2010.18
#BY8NN77F3N,133983,2025-04-11 04:45:08,2025-04-11 04:45:08,,,,2025-05-11 04:45:08,Faire,30 Days,,[],0.0,185.12
#475951,134089,2025-04-11 16:54:52,2025-04-11 16:54:52,,,,2025-04-11 16:54:52,,,,[],0.0,
#475971,134989,2025-04-11 17:50:09,2025-04-11 17:50:09,,,,2025-04-11 17:50:09,,,,[],0.0,
#V25BSHJHN9,134277,2025-04-12 04:45:35,2025-04-12 04:45:35,,,,2025-05-12 04:45:35,Faire,30 Days,,[],0.0,389.99
S04219,134062,2025-04-12 15:00:00,2025-04-12 15:00:00,,,,2025-04-12 15:00:00,Wholesale,Due on Ship,,[],0.0,319.61
S04222,134120,2025-04-12 18:00:00,2025-04-12 18:00:00,,,,2025-04-12 18:00:00,Wholesale,Due on Ship,,[],0.0,1067.5
#476404,134567,2025-04-13 05:15:19,2025-04-13 05:15:19,,,,2025-04-13 05:15:19,,,,[],0.0,
#UBVSVDPBPK,115661,2025-04-14 12:59:59,2025-04-14 12:59:59,,,,2025-05-14 12:59:59,Faire,30 Days,,[],0.0,117.76
#J4C2WHDF5N,115629,2025-04-14 12:59:59,2025-04-14 12:59:59,,,,2025-05-14 12:59:59,Faire,30 Days,,[],0.0,83.65
#TZF9EJWTRH,115625,2025-04-14 12:59:59,2025-04-14 12:59:59,,,,2025-05-14 12:59:59,Faire,30 Days,,[],0.0,78.26
#3S4W7V568K,135246,2025-04-14 14:00:00,2025-04-14 14:00:00,,,,2025-05-14 14:00:00,Faire,30 Days,,[],0.0,1286.73
S04226,135685,2025-04-14 15:00:00,2025-04-14 15:00:00,,,,2025-04-14 15:00:00,Wholesale,Due on Ship,,[],0.0,1334.12
S03989,128782,2025-04-14 15:00:00,2025-04-14 15:00:00,,,,2025-04-14 15:00:00,Wholesale,Due on Ship,,[],0.0,1133.35
S04043,130081,2025-04-14 18:00:00,2025-04-14 18:00:00,,,,2025-04-14 18:00:00,Wholesale,Due on Ship,,[],0.0,1699.93
S03982,128731,2025-04-15 04:00:00,2025-04-15 04:00:00,,,,2025-04-15 04:00:00,Wholesale,Due on Ship,,[],0.0,2160.9
#RHKQC3C73B,135097,2025-04-15 04:47:12,2025-04-15 04:47:12,,,,2025-05-15 04:47:12,Faire,30 Days,,[],0.0,564.22
#3AJYMMY5JE,135148,2025-04-15 15:02:45,2025-04-15 15:02:45,,,,2025-05-15 15:02:45,Faire,30 Days,,[],0.0,1054.31
S03671,116733,2025-04-15 16:00:00,2025-04-15 16:00:00,,,,2025-04-15 16:00:00,Wholesale,Due on Ship,,[],0.0,323.0
S03671,116395,2025-04-15 16:00:00,2025-04-15 16:00:00,,,,2025-04-15 16:00:00,Wholesale,Due on Ship,,[],0.0,323.0
S03542,124500,2025-04-15 17:00:00,2025-04-15 17:00:00,,,,2025-04-15 17:00:00,Wholesale,Due on Ship,,[],0.0,1819.5
S03567,115558,2025-04-15 17:00:00,2025-04-15 17:00:00,,,,2025-04-15 17:00:00,,,,[],0.0,
S03634,115488,2025-04-15 17:00:00,2025-04-15 17:00:00,,,,2025-04-15 17:00:00,Wholesale,Due on Ship,,[],0.0,452.5
S03344,135439,2025-04-15 18:00:00,2025-04-15 18:00:00,,,,2025-04-15 18:00:00,Wholesale,Due on Ship,,[],0.0,1962.05
S03372,126668,2025-04-15 18:00:00,2025-04-15 18:00:00,,,,2025-04-15 18:00:00,Wholesale,Due on Ship,,[],0.0,268.5
S03344,116718,2025-04-15 18:00:00,2025-04-15 18:00:00,,,,2025-04-15 18:00:00,Wholesale,Due on Ship,,[],0.0,1962.05
S03347,115595,2025-04-15 18:00:00,2025-04-15 18:00:00,,,,2025-04-15 18:00:00,Wholesale,Due on Ship,,[],0.0,1962.35
S03372,115592,2025-04-15 18:00:00,2025-04-15 18:00:00,,,,2025-04-15 18:00:00,Wholesale,Due on Ship,,[],0.0,268.5
S03344,114114,2025-04-15 18:00:00,2025-04-15 18:00:00,,,,2025-04-15 18:00:00,Wholesale,Due on Ship,,[],0.0,1962.05
#K8K7RNCAPE,115645,2025-04-15 18:42:24,2025-04-15 18:42:24,,,,2025-05-15 18:42:24,Faire,30 Days,,[],0.0,2055.22
S04224,135149,2025-04-15 19:00:00,2025-04-15 19:00:00,,,,2025-04-15 19:00:00,Wholesale,Due on Ship,,[],0.0,1667.5
S04224,134969,2025-04-15 19:00:00,2025-04-15 19:00:00,,,,2025-04-15 19:00:00,Wholesale,Due on Ship,,[],0.0,1667.5
S03888,131935,2025-04-15 20:00:00,2025-04-15 20:00:00,,,,2025-05-15 20:00:00,Wholesale,30 Days,,[],0.0,652.59
S03888,131085,2025-04-15 20:00:00,2025-04-15 20:00:00,,,,2025-05-15 20:00:00,Wholesale,30 Days,,[],0.0,652.59
S03888,126416,2025-04-15 20:00:00,2025-04-15 20:00:00,,,,2025-05-15 20:00:00,Wholesale,30 Days,,[],0.0,652.59
S03561,114014,2025-04-15 20:00:00,2025-04-15 20:00:00,,,,2025-04-15 20:00:00,Wholesale,Due on Ship,,[],0.0,858.0
S03561,114013,2025-04-15 20:00:00,2025-04-15 20:00:00,,,,2025-04-15 20:00:00,Wholesale,Due on Ship,,[],0.0,858.0
S03411,133489,2025-04-15 21:00:00,2025-04-15 21:00:00,,,,2025-05-15 21:00:00,Wholesale,30 Days,,[],0.0,2021.5
S03590,117146,2025-04-15 21:00:00,2025-04-15 21:00:00,,,,2025-04-15 21:00:00,Wholesale,Due on Ship,,[],0.0,120.0
S03411,115589,2025-04-15 21:00:00,2025-04-15 21:00:00,,,,2025-05-15 21:00:00,Wholesale,30 Days,,[],0.0,2021.5
S03590,115123,2025-04-15 21:00:00,2025-04-15 21:00:00,,,,2025-04-15 21:00:00,Wholesale,Due on Ship,,[],0.0,120.0
#477043,135271,2025-04-15 23:12:36,2025-04-15 23:12:36,,,,2025-04-15 23:12:36,,,,[],0.0,
#477072,135294,2025-04-16 02:00:28,2025-04-16 02:00:28,,,,2025-04-16 02:00:28,,,,[],0.0,
#F6HHV944WJ,135340,2025-04-16 04:47:12,2025-04-16 04:47:12,,,,2025-05-16 04:47:12,Faire,30 Days,,[],0.0,159.22
S04231,135449,2025-04-16 19:00:00,2025-04-16 19:00:00,,,,2025-04-16 19:00:00,Wholesale,Due on Ship,,[],0.0,753.65
S04231,135420,2025-04-16 19:00:00,2025-04-16 19:00:00,,,,2025-04-16 19:00:00,Wholesale,Due on Ship,,[],0.0,753.65
S04232,135231,2025-04-16 19:00:00,2025-04-16 19:00:00,,,,2025-05-16 19:00:00,Wholesale,30 Days,,[],0.0,1530.0
S04241,135244,2025-04-16 20:00:00,2025-04-16 20:00:00,,,,2025-05-16 20:00:00,Wholesale,30 Days,,[],0.0,1156.49
S04240,135241,2025-04-16 20:00:00,2025-04-16 20:00:00,,,,2025-05-16 20:00:00,Wholesale,30 Days,,[],0.0,540.0
S04239,135240,2025-04-16 20:00:00,2025-04-16 20:00:00,,,,2025-05-16 20:00:00,Wholesale,30 Days,,[],0.0,1316.0
S04238,135239,2025-04-16 20:00:00,2025-04-16 20:00:00,,,,2025-05-16 20:00:00,Wholesale,30 Days,,[],0.0,1236.0
S04237,135238,2025-04-16 20:00:00,2025-04-16 20:00:00,,,,2025-05-16 20:00:00,Wholesale,30 Days,,[],0.0,1060.0
S04236,135237,2025-04-16 20:00:00,2025-04-16 20:00:00,,,,2025-05-16 20:00:00,Wholesale,30 Days,,[],0.0,798.0
S04235,135234,2025-04-16 20:00:00,2025-04-16 20:00:00,,,,2025-05-16 20:00:00,Wholesale,30 Days,,[],0.0,2067.0
S04234,135233,2025-04-16 20:00:00,2025-04-16 20:00:00,,,,2025-05-16 20:00:00,Wholesale,30 Days,,[],0.0,786.0
S04233,135232,2025-04-16 20:00:00,2025-04-16 20:00:00,,,,2025-05-16 20:00:00,Wholesale,30 Days,,[],0.0,1448.0
S04127,135195,2025-04-16 20:00:00,2025-04-16 20:00:00,,,,2025-04-16 20:00:00,Wholesale,Due on Ship,,[],0.0,1009.26
#477250,135497,2025-04-16 21:27:50,2025-04-16 21:27:50,,,,2025-04-16 21:27:50,,,,[],0.0,
#W2G825XJRX,135592,2025-04-17 04:46:28,2025-04-17 04:46:28,,,,2025-05-17 04:46:28,Faire,30 Days,,[],0.0,456.1
S04243,135410,2025-04-17 15:00:00,2025-04-17 15:00:00,,,,2025-04-17 15:00:00,Wholesale,Due on Ship,,[],0.0,1339.82
S03860,122905,2025-04-17 17:00:00,2025-04-17 17:00:00,,,,2025-05-17 17:00:00,Wholesale,30 Days,,[],0.0,2218.38
#477434,135694,2025-04-17 17:24:53,2025-04-17 17:24:53,,,,2025-04-17 17:24:53,,,,[],0.0,
S03986,134991,2025-04-17 19:00:00,2025-04-17 19:00:00,,,,2025-04-17 19:00:00,Wholesale,Due on Ship,,[],0.0,1913.31
S03807,128115,2025-04-17 20:00:00,2025-04-17 20:00:00,,,,2025-04-17 20:00:00,Wholesale,Due on Ship,,[],0.0,1932.0
S03529,126614,2025-04-17 21:00:00,2025-04-17 21:00:00,,,,2025-04-17 21:00:00,Wholesale,Due on Ship,,[],0.0,1657.39
#477566,135836,2025-04-18 02:20:13,2025-04-18 02:20:13,,,,2025-04-18 02:20:13,,,,[],0.0,
S04225,135615,2025-04-18 04:00:00,2025-04-18 04:00:00,,,,2025-05-18 04:00:00,Wholesale,30 Days,,[],0.0,1689.28
#6HJG4A4VWU,135864,2025-04-18 04:43:35,2025-04-18 04:43:35,,,,2025-05-18 04:43:35,Faire,30 Days,,[],0.0,702.22
#7HPH6T67ZG,135872,2025-04-18 04:43:42,2025-04-18 04:43:42,,,,2025-05-18 04:43:42,Faire,30 Days,,[],0.0,165.74
#ZZSGP72ZKE,134560,2025-04-18 12:59:59,2025-04-18 12:59:59,,,,2025-05-18 12:59:59,Faire,30 Days,,[],0.0,20.89
S03989,130747,2025-04-18 15:00:00,2025-04-18 15:00:00,,,,2025-04-18 15:00:00,Wholesale,Due on Ship,,[],0.0,1133.35
#T3ZGME7ZES,135092,2025-04-18 17:50:35,2025-04-18 17:50:35,,,,2025-05-18 17:50:35,Faire,30 Days,,[],0.0,439.5
S04251,135743,2025-04-18 20:00:00,2025-04-18 20:00:00,,,,2025-05-18 20:00:00,Wholesale,30 Days,,[],0.0,169.0
#53GMEV28GN,136137,2025-04-19 04:44:23,2025-04-19 04:44:23,,,,2025-05-19 04:44:23,Faire,30 Days,,[],0.0,1419.2
#V7REYCKQ7T,136141,2025-04-19 04:44:28,2025-04-19 04:44:28,,,,2025-05-19 04:44:28,Faire,30 Days,,[],0.0,82.83
#4A5JT4RR5Z,136142,2025-04-19 04:44:29,2025-04-19 04:44:29,,,,2025-05-19 04:44:29,Faire,30 Days,,[],0.0,833.46
#7B7JBEX9NX,136601,2025-04-21 04:44:50,2025-04-21 04:44:50,,,,2025-05-21 04:44:50,Faire,30 Days,,[],0.0,1025.9
#Z8P7TEKD3Q,129643,2025-04-21 12:59:59,2025-04-21 12:59:59,,,,2025-05-21 12:59:59,Faire,30 Days,,[],0.0,209.75
S03989,136987,2025-04-21 15:00:00,2025-04-21 15:00:00,,,,2025-04-21 15:00:00,Wholesale,Due on Ship,,[],0.0,1133.35
#7KQKFE8YGY,129642,2025-04-21 15:40:48,2025-04-21 15:40:48,,,,2025-05-21 15:40:48,Faire,30 Days,,[],0.0,569.39
#AD3RV5S9JB,117344,2025-04-21 15:45:05,2025-04-21 15:45:05,,,,2025-05-21 15:45:05,Faire,30 Days,,[],0.0,175.33
S04254,135974,2025-04-21 16:00:00,2025-04-21 16:00:00,,,,2025-04-21 16:00:00,Wholesale,Due on Ship,,[],0.0,279.4
S03637,115724,2025-04-21 17:00:00,2025-04-21 17:00:00,,,,2025-04-21 17:00:00,Wholesale,Due on Ship,,[],0.0,2897.15
#478363,136688,2025-04-21 17:32:34,2025-04-21 17:32:34,,,,2025-04-21 17:32:34,,,,[],0.0,
S04228,135211,2025-04-21 18:00:00,2025-04-21 18:00:00,,,,2025-04-21 18:00:00,Wholesale,Due on Ship,,[],0.0,930.44
S04258,136024,2025-04-21 19:00:00,2025-04-21 19:00:00,,,,2025-04-21 19:00:00,Wholesale,Due on Ship,,[],0.0,2081.29
S04125,136705,2025-04-21 19:00:39,2025-04-21 19:00:39,,,,2025-04-21 19:00:39,Wholesale,Due on Ship,,[],0.0,2561.94
S04166,136007,2025-04-21 20:00:00,2025-04-21 20:00:00,,,,2025-05-21 20:00:00,Wholesale,30 Days,,[],0.0,4181.38
S04166,136006,2025-04-21 20:00:00,2025-04-21 20:00:00,,,,2025-05-21 20:00:00,Wholesale,30 Days,,[],0.0,4181.38
S04166,136005,2025-04-21 20:00:00,2025-04-21 20:00:00,,,,2025-05-21 20:00:00,Wholesale,30 Days,,[],0.0,4181.38
S04166,136004,2025-04-21 20:00:00,2025-04-21 20:00:00,,,,2025-05-21 20:00:00,Wholesale,30 Days,,[],0.0,4181.38
#C8R48K6WZ3,130662,2025-04-21 20:50:06,2025-04-21 20:50:06,,,,2025-05-21 20:50:06,Faire,30 Days,,[],0.0,1205.54
#644K5F82DK,136756,2025-04-21 21:28:08,2025-04-21 21:28:08,,,,2025-05-21 21:28:08,Faire,30 Days,,[],0.0,247.22
#5FH5CE7XVB,136759,2025-04-21 21:28:10,2025-04-21 21:28:10,,,,2025-05-21 21:28:10,Faire,30 Days,,[],0.0,182.66
S04173,135999,2025-04-21 22:00:00,2025-04-21 22:00:00,,,,2025-05-21 22:00:00,Wholesale,30 Days,,[],0.0,4313.38
S04175,135998,2025-04-21 22:00:00,2025-04-21 22:00:00,,,,2025-05-21 22:00:00,Wholesale,30 Days,,[],0.0,4279.38
S04174,135985,2025-04-21 22:00:00,2025-04-21 22:00:00,,,,2025-05-21 22:00:00,Wholesale,30 Days,,[],0.0,4128.13
S04174,135979,2025-04-21 22:00:00,2025-04-21 22:00:00,,,,2025-05-21 22:00:00,Wholesale,30 Days,,[],0.0,4128.13
S04174,135978,2025-04-21 22:00:00,2025-04-21 22:00:00,,,,2025-05-21 22:00:00,Wholesale,30 Days,,[],0.0,4128.13
#3WHQF8SFRE,136858,2025-04-22 04:46:08,2025-04-22 04:46:08,,,,2025-05-22 04:46:08,Faire,30 Days,,[],0.0,370.53
#FAPCFHMM8U,136861,2025-04-22 04:46:10,2025-04-22 04:46:10,,,,2025-05-22 04:46:10,Faire,30 Days,,[],0.0,777.5
#478511,136873,2025-04-22 07:47:48,2025-04-22 07:47:48,,,,2025-04-22 07:47:48,,,,[],0.0,
#478512,136874,2025-04-22 08:44:09,2025-04-22 08:44:09,,,,2025-04-22 08:44:09,,,,[],0.0,
#478513,136875,2025-04-22 09:46:15,2025-04-22 09:46:15,,,,2025-04-22 09:46:15,,,,[],0.0,
#478514,136876,2025-04-22 10:50:16,2025-04-22 10:50:16,,,,2025-04-22 10:50:16,,,,[],0.0,
#478515,136878,2025-04-22 11:15:44,2025-04-22 11:15:44,,,,2025-04-22 11:15:44,,,,[],0.0,
#478516,136877,2025-04-22 11:17:27,2025-04-22 11:17:27,,,,2025-04-22 11:17:27,,,,[],0.0,
#478517,136879,2025-04-22 11:25:09,2025-04-22 11:25:09,,,,2025-04-22 11:25:09,,,,[],0.0,
#478518,136881,2025-04-22 11:35:01,2025-04-22 11:35:01,,,,2025-04-22 11:35:01,,,,[],0.0,
#478519,136880,2025-04-22 11:41:10,2025-04-22 11:41:10,,,,2025-04-22 11:41:10,,,,[],0.0,
#478520,136883,2025-04-22 11:48:03,2025-04-22 11:48:03,,,,2025-04-22 11:48:03,,,,[],0.0,
#478521,136882,2025-04-22 11:51:06,2025-04-22 11:51:06,,,,2025-04-22 11:51:06,,,,[],0.0,
#478522,136886,2025-04-22 12:02:02,2025-04-22 12:02:02,,,,2025-04-22 12:02:02,,,,[],0.0,
#478523,136885,2025-04-22 12:09:01,2025-04-22 12:09:01,,,,2025-04-22 12:09:01,,,,[],0.0,
#478524,136884,2025-04-22 12:16:38,2025-04-22 12:16:38,,,,2025-04-22 12:16:38,,,,[],0.0,
#478525,136888,2025-04-22 12:29:54,2025-04-22 12:29:54,,,,2025-04-22 12:29:54,,,,[],0.0,
#478526,136887,2025-04-22 12:31:29,2025-04-22 12:31:29,,,,2025-04-22 12:31:29,,,,[],0.0,
#478527,136890,2025-04-22 12:36:46,2025-04-22 12:36:46,,,,2025-04-22 12:36:46,,,,[],0.0,
#478528,136889,2025-04-22 12:45:45,2025-04-22 12:45:45,,,,2025-04-22 12:45:45,,,,[],0.0,
#478529,136895,2025-04-22 12:49:40,2025-04-22 12:49:40,,,,2025-04-22 12:49:40,,,,[],0.0,
#478530,136894,2025-04-22 12:50:17,2025-04-22 12:50:17,,,,2025-04-22 12:50:17,,,,[],0.0,
#478531,136893,2025-04-22 12:51:05,2025-04-22 12:51:05,,,,2025-04-22 12:51:05,,,,[],0.0,
#478532,136892,2025-04-22 12:52:37,2025-04-22 12:52:37,,,,2025-04-22 12:52:37,,,,[],0.0,
#478533,136891,2025-04-22 12:53:29,2025-04-22 12:53:29,,,,2025-04-22 12:53:29,,,,[],0.0,
#95Y33QW3YJ,136758,2025-04-22 12:59:59,2025-04-22 12:59:59,,,,2025-05-22 12:59:59,Faire,30 Days,,[],0.0,75.94
#V5V4AGWAG7,133664,2025-04-22 12:59:59,2025-04-22 12:59:59,,,,2025-05-22 12:59:59,Faire,30 Days,,[],0.0,152.17
#WKJYD547QN,133663,2025-04-22 12:59:59,2025-04-22 12:59:59,,,,2025-05-22 12:59:59,Faire,30 Days,,[],0.0,114.05
#478534,136898,2025-04-22 13:08:51,2025-04-22 13:08:51,,,,2025-04-22 13:08:51,,,,[],0.0,
#478535,136897,2025-04-22 13:14:17,2025-04-22 13:14:17,,,,2025-04-22 13:14:17,,,,[],0.0,
#478536,136896,2025-04-22 13:15:27,2025-04-22 13:15:27,,,,2025-04-22 13:15:27,,,,[],0.0,
#478537,136900,2025-04-22 13:21:03,2025-04-22 13:21:03,,,,2025-04-22 13:21:03,,,,[],0.0,
#478538,136899,2025-04-22 13:28:25,2025-04-22 13:28:25,,,,2025-04-22 13:28:25,,,,[],0.0,
#478539,136901,2025-04-22 13:43:04,2025-04-22 13:43:04,,,,2025-04-22 13:43:04,,,,[],0.0,
#478540,136903,2025-04-22 13:52:12,2025-04-22 13:52:12,,,,2025-04-22 13:52:12,,,,[],0.0,
#478541,136902,2025-04-22 13:53:18,2025-04-22 13:53:18,,,,2025-04-22 13:53:18,,,,[],0.0,
#X9XQACCXNN,136603,2025-04-22 14:00:00,2025-04-22 14:00:00,,,,2025-05-22 14:00:00,Faire,30 Days,,[],0.0,1263.23
#478542,136908,2025-04-22 14:04:41,2025-04-22 14:04:41,,,,2025-04-22 14:04:41,,,,[],0.0,
#478543,136907,2025-04-22 14:04:41,2025-04-22 14:04:41,,,,2025-04-22 14:04:41,,,,[],0.0,
#478544,136906,2025-04-22 14:07:09,2025-04-22 14:07:09,,,,2025-04-22 14:07:09,,,,[],0.0,
#478545,136905,2025-04-22 14:11:57,2025-04-22 14:11:57,,,,2025-04-22 14:11:57,,,,[],0.0,
#478546,136904,2025-04-22 14:17:34,2025-04-22 14:17:34,,,,2025-04-22 14:17:34,,,,[],0.0,
#478547,136910,2025-04-22 14:19:36,2025-04-22 14:19:36,,,,2025-04-22 14:19:36,,,,[],0.0,
#478548,136909,2025-04-22 14:29:35,2025-04-22 14:29:35,,,,2025-04-22 14:29:35,,,,[],0.0,
#478549,136915,2025-04-22 14:33:11,2025-04-22 14:33:11,,,,2025-04-22 14:33:11,,,,[],0.0,
#478550,136914,2025-04-22 14:34:40,2025-04-22 14:34:40,,,,2025-04-22 14:34:40,,,,[],0.0,
#478551,136913,2025-04-22 14:38:02,2025-04-22 14:38:02,,,,2025-04-22 14:38:02,,,,[],0.0,
#478552,136912,2025-04-22 14:39:48,2025-04-22 14:39:48,,,,2025-04-22 14:39:48,,,,[],0.0,
#478553,136911,2025-04-22 14:44:07,2025-04-22 14:44:07,,,,2025-04-22 14:44:07,,,,[],0.0,
#478554,136922,2025-04-22 14:47:51,2025-04-22 14:47:51,,,,2025-04-22 14:47:51,,,,[],0.0,
#478555,136921,2025-04-22 14:48:58,2025-04-22 14:48:58,,,,2025-04-22 14:48:58,,,,[],0.0,
#478556,136920,2025-04-22 14:49:58,2025-04-22 14:49:58,,,,2025-04-22 14:49:58,,,,[],0.0,
#478557,136919,2025-04-22 14:50:01,2025-04-22 14:50:01,,,,2025-04-22 14:50:01,,,,[],0.0,
#478558,136918,2025-04-22 14:54:14,2025-04-22 14:54:14,,,,2025-04-22 14:54:14,,,,[],0.0,
#478559,136917,2025-04-22 14:55:31,2025-04-22 14:55:31,,,,2025-04-22 14:55:31,,,,[],0.0,
#478560,136916,2025-04-22 15:00:34,2025-04-22 15:00:34,,,,2025-04-22 15:00:34,,,,[],0.0,
#478561,136928,2025-04-22 15:05:34,2025-04-22 15:05:34,,,,2025-04-22 15:05:34,,,,[],0.0,
#478562,136927,2025-04-22 15:06:51,2025-04-22 15:06:51,,,,2025-04-22 15:06:51,,,,[],0.0,
#478563,136926,2025-04-22 15:10:18,2025-04-22 15:10:18,,,,2025-04-22 15:10:18,,,,[],0.0,
#478564,136925,2025-04-22 15:12:07,2025-04-22 15:12:07,,,,2025-04-22 15:12:07,,,,[],0.0,
